date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:17	1305/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2014:40:15%20GMT	http://localhost/wp-json/wp/v2/pages/17	/home/gian/websites/conscam/localhost/wp-json/wp/v2/pages/17.json	(from http://localhost/contato/)
11:40:17	597/597	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2014:40:17%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fcontato%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.32b436.delayed	(from http://localhost/contato/)
11:40:19	612/612	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2014:40:18%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fcontato%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.330a3e.delayed	(from http://localhost/contato/)
11:40:19	14026/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202020%2014:40:16%20GMT	http://localhost/empreendimento/mio/	/home/gian/websites/conscam/localhost/empreendimento/mio/index.html	(from http://localhost/empreendimentos/)
11:40:19	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2014:40:19%20GMT	http://localhost/?p=17	/home/gian/websites/conscam/localhost/indexd8eb.html	(from http://localhost/contato/)
11:40:23	8000/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2014:40:20%20GMT	http://localhost/wp-json/wp/v2/posts/337	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/337.json	(from http://localhost/empreendimento/reverse/)
11:40:23	741/-1	---M--	200	added ('OK')	application/rss+xml	etag:%221b32f610b305b9b518323a2e2dced429%22	http://localhost/empreendimento/reverse/feed/	/home/gian/websites/conscam/localhost/empreendimento/reverse/feed/index.html	(from http://localhost/empreendimento/reverse/)
11:40:23	614/614	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2014:40:22%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Freverse%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.35778f.delayed	(from http://localhost/empreendimento/reverse/)
11:40:25	629/629	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2014:40:23%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Freverse%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.36ccbd.delayed	(from http://localhost/empreendimento/reverse/)
11:40:25	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2014:40:23%20GMT	http://localhost/?p=337	/home/gian/websites/conscam/localhost/indexf6a9.html	(from http://localhost/empreendimento/reverse/)
11:40:29	14161/14161	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Sep%202020%2014:40:25%20GMT	http://localhost/wp-content/uploads/2020/09/reverse_logo.png	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/reverse_logo.png	(from http://localhost/empreendimento/reverse/)
11:47:48	2521912/2521912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:40:29%20GMT	http://localhost/wp-content/uploads/2020/09/03-bicicletario-final_.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/03-bicicletario-final_.jpg	(from http://localhost/empreendimento/reverse/)
11:49:29	4084791/4084791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:37:59%20GMT	http://localhost/wp-content/uploads/2020/09/01_fachada_varandas-02-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/01_fachada_varandas-02-1.jpg	(from http://localhost/)
11:52:24	4084791/4084791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:40:27%20GMT	http://localhost/wp-content/uploads/2020/09/01_fachada_varandas-02.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/01_fachada_varandas-02.jpg	(from http://localhost/empreendimento/reverse/)
11:56:43	1491974/1491974	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:52:24%20GMT	http://localhost/wp-content/uploads/2020/09/06-playground-final_-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/06-playground-final_-1.jpg	(from http://localhost/empreendimento/reverse/)
11:56:52	3125379/3125379	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:47:48%20GMT	http://localhost/wp-content/uploads/2020/09/04_fitness_final_.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/04_fitness_final_.jpg	(from http://localhost/empreendimento/reverse/)
11:56:57	2565771/2565771	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:49:29%20GMT	http://localhost/wp-content/uploads/2020/09/05-area-externa-final_.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/05-area-externa-final_.jpg	(from http://localhost/empreendimento/reverse/)
11:58:52	648026/648026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:56:57%20GMT	http://localhost/wp-content/uploads/2020/09/1-Reverse_Col1_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/1-Reverse_Col1_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:00:35	597865/597865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:58:52%20GMT	http://localhost/wp-content/uploads/2020/09/2-Reverse_Col2_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/2-Reverse_Col2_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:02:16	575984/575984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:00:35%20GMT	http://localhost/wp-content/uploads/2020/09/3-Reverse_Col3_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/3-Reverse_Col3_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:04:00	585216/585216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:02:16%20GMT	http://localhost/wp-content/uploads/2020/09/4-Reverse_Col4_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/4-Reverse_Col4_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:04:41	2722947/2722947	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:56:43%20GMT	http://localhost/wp-content/uploads/2020/09/07_churrasqueira_04-final_.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/07_churrasqueira_04-final_.jpg	(from http://localhost/empreendimento/reverse/)
12:04:53	2763067/2763067	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2014:56:52%20GMT	http://localhost/wp-content/uploads/2020/09/08-brinquedoteca-final__.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/08-brinquedoteca-final__.jpg	(from http://localhost/empreendimento/reverse/)
12:04:57	16017/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2015:04:53%20GMT	http://localhost/wp-json/wp/v2/posts/193	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/193.json	(from http://localhost/empreendimento/pleno/)
12:04:58	612/612	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:04:57%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fpleno%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.470b4e.delayed	(from http://localhost/empreendimento/pleno/)
12:05:01	735/-1	---M--	200	added ('OK')	application/rss+xml	etag:%221f38420a23e578caf5d818ebcd55c6a2%22	http://localhost/empreendimento/pleno/feed/	/home/gian/websites/conscam/localhost/empreendimento/pleno/feed/index.html	(from http://localhost/empreendimento/pleno/)
12:05:02	627/627	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:05:01%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fpleno%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.48942d.delayed	(from http://localhost/empreendimento/pleno/)
12:05:03	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2015:05:02%20GMT	http://localhost/?p=193	/home/gian/websites/conscam/localhost/index28c5.html	(from http://localhost/empreendimento/pleno/)
12:05:07	18426/18426	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:05:03%20GMT	http://localhost/wp-content/uploads/2020/09/Pleno.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Pleno.jpg	(from http://localhost/empreendimento/pleno/)
12:05:42	190873/190873	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:05:07%20GMT	http://localhost/wp-content/uploads/2020/09/Destaque4.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Destaque4.jpg	(from http://localhost/empreendimento/pleno/)
12:05:46	596147/596147	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:04:00%20GMT	http://localhost/wp-content/uploads/2020/09/5-Reverse_Col5_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/5-Reverse_Col5_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:06:24	567252/567252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:04:41%20GMT	http://localhost/wp-content/uploads/2020/09/6-Reverse_Col6_ATUAL_Alteracao-varanda-copia.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6-Reverse_Col6_ATUAL_Alteracao-varanda-copia.jpg	(from http://localhost/empreendimento/reverse/)
12:06:52	396720/396720	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:05:42%20GMT	http://localhost/wp-content/uploads/2020/09/Lobby-2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lobby-2.jpg	(from http://localhost/empreendimento/pleno/)
12:06:59	420568/420568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:05:46%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:08:08	435749/435749	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:06:52%20GMT	http://localhost/wp-content/uploads/2020/09/Fachada1-3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fachada1-3.jpg	(from http://localhost/empreendimento/pleno/)
12:08:15	433945/433945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:07:00%20GMT	http://localhost/wp-content/uploads/2020/09/Suite-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Suite-1.jpg	(from http://localhost/empreendimento/pleno/)
12:08:17	646351/646351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:06:24%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria-Lojas-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria-Lojas-1.jpg	(from http://localhost/empreendimento/pleno/)
12:09:13	377587/377587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:08:08%20GMT	http://localhost/wp-content/uploads/2020/09/Sala-de-Estar-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Sala-de-Estar-1.jpg	(from http://localhost/empreendimento/pleno/)
12:09:27	416639/416639	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:08:15%20GMT	http://localhost/wp-content/uploads/2020/09/Brinquedoteca-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Brinquedoteca-1.jpg	(from http://localhost/empreendimento/pleno/)
12:09:44	514946/514946	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:08:18%20GMT	http://localhost/wp-content/uploads/2020/09/Fitness1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fitness1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:11:07	487270/487270	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:09:44%20GMT	http://localhost/wp-content/uploads/2020/09/Piscina-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Piscina-1.jpg	(from http://localhost/empreendimento/pleno/)
12:11:31	733075/733075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:09:27%20GMT	http://localhost/wp-content/uploads/2020/09/Pergolado-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Pergolado-1.jpg	(from http://localhost/empreendimento/pleno/)
12:11:40	840256/840256	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:09:13%20GMT	http://localhost/wp-content/uploads/2020/09/Miniquadra-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Miniquadra-1.jpg	(from http://localhost/empreendimento/pleno/)
12:12:49	438707/438707	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:11:32%20GMT	http://localhost/wp-content/uploads/2020/09/Praca-Zen-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Praca-Zen-1.jpg	(from http://localhost/empreendimento/pleno/)
12:13:19	560180/560180	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:11:41%20GMT	http://localhost/wp-content/uploads/2020/09/Repouso-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Repouso-1.jpg	(from http://localhost/empreendimento/pleno/)
12:13:23	775796/775796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:11:08%20GMT	http://localhost/wp-content/uploads/2020/09/Playground1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Playground1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:14:04	436553/436553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:12:49%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-de-Festas1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-de-Festas1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:14:30	384044/384044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:13:25%20GMT	http://localhost/wp-content/uploads/2020/09/Space-Grill1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Space-Grill1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:14:35	425165/425165	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:13:21%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-de-Jogos-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-de-Jogos-1.jpg	(from http://localhost/empreendimento/pleno/)
12:15:30	491332/491332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:14:05%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-101-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-101-1.jpg	(from http://localhost/empreendimento/pleno/)
12:15:58	504235/504235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:14:31%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-102-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-102-1.jpg	(from http://localhost/empreendimento/pleno/)
12:15:59	480948/480948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:14:36%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-103-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-103-1.jpg	(from http://localhost/empreendimento/pleno/)
12:16:52	474290/474290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:15:30%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-104-a-1704-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-104-a-1704-1.jpg	(from http://localhost/empreendimento/pleno/)
12:17:22	473360/473360	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:15:59%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-106-a-1706-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-106-a-1706-1.jpg	(from http://localhost/empreendimento/pleno/)
12:17:23	479016/479016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:15:58%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-105-a-1705-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-105-a-1705-1.jpg	(from http://localhost/empreendimento/pleno/)
12:18:17	479807/479807	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:16:52%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-201-a-1701-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-201-a-1701-1.jpg	(from http://localhost/empreendimento/pleno/)
12:18:45	470497/470497	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:17:23%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-203-a-1703-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-203-a-1703-1.jpg	(from http://localhost/empreendimento/pleno/)
12:18:46	488388/488388	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:17:22%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-202-a-1702-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-202-a-1702-1.jpg	(from http://localhost/empreendimento/pleno/)
12:19:44	339105/339105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:18:46%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G11-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G11-1.jpg	(from http://localhost/empreendimento/pleno/)
12:19:44	485432/485432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:18:20%20GMT	http://localhost/wp-content/uploads/2020/09/PUC1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/PUC1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:19:46	357342/357342	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:18:47%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G21-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G21-1.jpg	(from http://localhost/empreendimento/pleno/)
12:20:42	353279/353279	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:19:45%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-Terreo1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-Terreo1-1.jpg	(from http://localhost/empreendimento/pleno/)
12:20:50	14623/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2015:20:47%20GMT	http://localhost/wp-json/wp/v2/posts/154	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/154.json	(from http://localhost/empreendimento/vivant/)
12:21:46	738/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22b38d3a8dcd66e95c11b5e97f791e4250%22	http://localhost/empreendimento/vivant/feed/	/home/gian/websites/conscam/localhost/empreendimento/vivant/feed/index.html	(from http://localhost/empreendimento/vivant/)
12:27:49	239259/239259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:27:07%20GMT	http://localhost/wp-content/uploads/2020/09/DestaqueVivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/DestaqueVivant.jpg	(from http://localhost/empreendimento/vivant/)
12:28:24	449684/449684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:27:08%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:28:34	252102/252102	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:27:50%20GMT	http://localhost/wp-content/uploads/2020/09/Lobby_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lobby_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:30:02	578186/578186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:28:24%20GMT	http://localhost/wp-content/uploads/2020/09/FachadaAerea_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/FachadaAerea_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:30:11	561960/561960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:28:35%20GMT	http://localhost/wp-content/uploads/2020/09/Fachada_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fachada_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:31:07	347384/347384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:30:04%20GMT	http://localhost/wp-content/uploads/2020/09/Academia_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Academia_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:31:28	435327/435327	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:30:14%20GMT	http://localhost/wp-content/uploads/2020/09/Brinquedoteca_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Brinquedoteca_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:32:15	387528/387528	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:31:09%20GMT	http://localhost/wp-content/uploads/2020/09/Festas_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Festas_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:32:26	321376/321376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:31:32%20GMT	http://localhost/wp-content/uploads/2020/09/Jogos_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Jogos_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:33:42	434669/434669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:32:29%20GMT	http://localhost/wp-content/uploads/2020/09/Pergolado_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Pergolado_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:34:01	609987/609987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:32:17%20GMT	http://localhost/wp-content/uploads/2020/09/Miniquadra_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Miniquadra_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:34:58	421565/421565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:33:46%20GMT	http://localhost/wp-content/uploads/2020/09/Pilates_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Pilates_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:35:09	363212/363212	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:34:04%20GMT	http://localhost/wp-content/uploads/2020/09/Piscina_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Piscina_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:36:29	513251/513251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:35:00%20GMT	http://localhost/wp-content/uploads/2020/09/Playground_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Playground_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:36:40	517320/517320	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:35:12%20GMT	http://localhost/wp-content/uploads/2020/09/SalaoExterno_Vivant.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/SalaoExterno_Vivant.jpg	(from http://localhost/empreendimento/vivant/)
12:37:11	230868/230868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:36:30%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-101-2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-101-2.jpg	(from http://localhost/empreendimento/vivant/)
12:37:21	216351/216351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:36:43%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-102-2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-102-2.jpg	(from http://localhost/empreendimento/vivant/)
12:37:58	225062/225062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:37:14%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-103-2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-103-2.jpg	(from http://localhost/empreendimento/vivant/)
12:38:06	232425/232425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:37:23%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-104-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-104-1.jpg	(from http://localhost/empreendimento/vivant/)
12:38:36	216376/216376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:37:59%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-201-a-1501.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-201-a-1501.jpg	(from http://localhost/empreendimento/vivant/)
12:38:44	202486/202486	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:38:07%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-202-a-1502.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-202-a-1502.jpg	(from http://localhost/empreendimento/vivant/)
12:39:12	200394/200394	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:38:39%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-203-a-1503.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-203-a-1503.jpg	(from http://localhost/empreendimento/vivant/)
